id,name,kabupaten_id/id,state_id/id
kecamatan_id_392,Depok,kabupaten_id_36,base.state_id_yo
kecamatan_id_393,Dlingo,kabupaten_id_33,base.state_id_yo
kecamatan_id_394,Galur,kabupaten_id_35,base.state_id_yo
kecamatan_id_395,Gamping,kabupaten_id_36,base.state_id_yo
kecamatan_id_396,Gedang Sari,kabupaten_id_34,base.state_id_yo
kecamatan_id_397,Gedong Tengen,kabupaten_id_37,base.state_id_yo
kecamatan_id_398,Girimulyo,kabupaten_id_35,base.state_id_yo
kecamatan_id_399,Girisubo,kabupaten_id_34,base.state_id_yo
kecamatan_id_400,Godean,kabupaten_id_36,base.state_id_yo
kecamatan_id_401,Gondokusuman,kabupaten_id_37,base.state_id_yo
kecamatan_id_402,Gondomanan,kabupaten_id_37,base.state_id_yo
kecamatan_id_403,Imogiri,kabupaten_id_33,base.state_id_yo
kecamatan_id_404,Jetis,kabupaten_id_37,base.state_id_yo
kecamatan_id_405,Jetis,kabupaten_id_33,base.state_id_yo
kecamatan_id_406,Kalasan,kabupaten_id_36,base.state_id_yo
kecamatan_id_407,Kalibawang,kabupaten_id_35,base.state_id_yo
kecamatan_id_408,Karangmojo,kabupaten_id_34,base.state_id_yo
kecamatan_id_409,Kasihan,kabupaten_id_33,base.state_id_yo
kecamatan_id_410,Kokap,kabupaten_id_35,base.state_id_yo
kecamatan_id_411,Kotagede,kabupaten_id_37,base.state_id_yo
kecamatan_id_412,Kraton,kabupaten_id_37,base.state_id_yo
kecamatan_id_413,Kretek,kabupaten_id_33,base.state_id_yo
kecamatan_id_414,Lendah,kabupaten_id_35,base.state_id_yo
kecamatan_id_415,Mantrijeron,kabupaten_id_37,base.state_id_yo
kecamatan_id_416,Mergangsan,kabupaten_id_37,base.state_id_yo
kecamatan_id_417,Minggir,kabupaten_id_36,base.state_id_yo
kecamatan_id_418,Mlati,kabupaten_id_36,base.state_id_yo
kecamatan_id_419,Moyudan,kabupaten_id_36,base.state_id_yo
kecamatan_id_420,Nanggulan,kabupaten_id_35,base.state_id_yo
kecamatan_id_421,Ngaglik,kabupaten_id_36,base.state_id_yo
kecamatan_id_422,Ngampilan,kabupaten_id_37,base.state_id_yo
kecamatan_id_423,Ngawen,kabupaten_id_34,base.state_id_yo
kecamatan_id_424,Ngemplak,kabupaten_id_36,base.state_id_yo
kecamatan_id_425,Nglipar,kabupaten_id_34,base.state_id_yo
kecamatan_id_426,Pajangan,kabupaten_id_33,base.state_id_yo
kecamatan_id_427,Pakem,kabupaten_id_36,base.state_id_yo
kecamatan_id_428,Pakualaman,kabupaten_id_37,base.state_id_yo
kecamatan_id_429,Paliyan,kabupaten_id_34,base.state_id_yo
kecamatan_id_430,Pandak,kabupaten_id_33,base.state_id_yo
kecamatan_id_431,Panggang,kabupaten_id_34,base.state_id_yo
kecamatan_id_432,Panjatan,kabupaten_id_35,base.state_id_yo
kecamatan_id_433,Patuk,kabupaten_id_34,base.state_id_yo
kecamatan_id_434,Pengasih,kabupaten_id_35,base.state_id_yo
kecamatan_id_435,Piyungan,kabupaten_id_33,base.state_id_yo
kecamatan_id_436,Playen,kabupaten_id_34,base.state_id_yo
kecamatan_id_437,Pleret,kabupaten_id_33,base.state_id_yo
kecamatan_id_438,Ponjong,kabupaten_id_34,base.state_id_yo
kecamatan_id_439,Prambanan,kabupaten_id_36,base.state_id_yo
kecamatan_id_440,Pundong,kabupaten_id_33,base.state_id_yo
kecamatan_id_441,Purwosari,kabupaten_id_34,base.state_id_yo
kecamatan_id_442,Rongkop,kabupaten_id_34,base.state_id_yo
kecamatan_id_443,Samigaluh,kabupaten_id_35,base.state_id_yo
kecamatan_id_444,Sanden,kabupaten_id_33,base.state_id_yo
kecamatan_id_445,Sapto Sari,kabupaten_id_34,base.state_id_yo
kecamatan_id_446,Sedayu,kabupaten_id_33,base.state_id_yo
kecamatan_id_447,Semanu,kabupaten_id_34,base.state_id_yo
kecamatan_id_448,Semin,kabupaten_id_34,base.state_id_yo
kecamatan_id_449,Sentolo,kabupaten_id_35,base.state_id_yo
kecamatan_id_450,Sewon,kabupaten_id_33,base.state_id_yo
kecamatan_id_451,Seyegan,kabupaten_id_36,base.state_id_yo
kecamatan_id_452,Sleman,kabupaten_id_36,base.state_id_yo
kecamatan_id_453,Srandakan,kabupaten_id_33,base.state_id_yo
kecamatan_id_454,Tanjungsari,kabupaten_id_34,base.state_id_yo
kecamatan_id_455,Tegalrejo,kabupaten_id_37,base.state_id_yo
kecamatan_id_456,Temon,kabupaten_id_35,base.state_id_yo
kecamatan_id_457,Tempel,kabupaten_id_36,base.state_id_yo
kecamatan_id_458,Tepus,kabupaten_id_34,base.state_id_yo
kecamatan_id_459,Turi,kabupaten_id_36,base.state_id_yo
kecamatan_id_460,Umbulharjo,kabupaten_id_37,base.state_id_yo
kecamatan_id_461,Wates,kabupaten_id_35,base.state_id_yo
kecamatan_id_462,Wirobrajan,kabupaten_id_37,base.state_id_yo
kecamatan_id_463,Wonosari,kabupaten_id_34,base.state_id_yo
kecamatan_id_464,Cakung,kabupaten_id_41,base.state_id_jk
kecamatan_id_465,Cempaka Putih,kabupaten_id_39,base.state_id_jk
kecamatan_id_466,Cengkareng,kabupaten_id_38,base.state_id_jk
kecamatan_id_467,Cilandak,kabupaten_id_40,base.state_id_jk
kecamatan_id_468,Cilincing,kabupaten_id_42,base.state_id_jk
kecamatan_id_469,Cipayung,kabupaten_id_41,base.state_id_jk
kecamatan_id_470,Ciracas,kabupaten_id_41,base.state_id_jk
kecamatan_id_471,Duren Sawit,kabupaten_id_41,base.state_id_jk
kecamatan_id_472,Gambir,kabupaten_id_39,base.state_id_jk
kecamatan_id_473,Grogol Petamburan,kabupaten_id_38,base.state_id_jk
kecamatan_id_474,Jagakarsa,kabupaten_id_40,base.state_id_jk
kecamatan_id_475,Jatinegara,kabupaten_id_41,base.state_id_jk
kecamatan_id_476,Johar Baru,kabupaten_id_39,base.state_id_jk
kecamatan_id_477,Kalideres,kabupaten_id_38,base.state_id_jk
kecamatan_id_478,Kebayoran Baru,kabupaten_id_40,base.state_id_jk
kecamatan_id_479,Kebayoran Lama,kabupaten_id_40,base.state_id_jk
kecamatan_id_480,Kebon Jeruk,kabupaten_id_38,base.state_id_jk
kecamatan_id_481,Kelapa Gading,kabupaten_id_42,base.state_id_jk
kecamatan_id_482,Kemayoran,kabupaten_id_39,base.state_id_jk
kecamatan_id_483,Kembangan,kabupaten_id_38,base.state_id_jk
kecamatan_id_484,Kepulauan Seribu Selatan,kabupaten_id_43,base.state_id_jk
kecamatan_id_485,Kepulauan Seribu Utara,kabupaten_id_43,base.state_id_jk
kecamatan_id_486,Koja,kabupaten_id_42,base.state_id_jk
kecamatan_id_487,Kramat Jati,kabupaten_id_41,base.state_id_jk
kecamatan_id_488,Makasar,kabupaten_id_41,base.state_id_jk
kecamatan_id_489,Mampang Prapatan,kabupaten_id_40,base.state_id_jk
kecamatan_id_490,Matraman,kabupaten_id_41,base.state_id_jk
kecamatan_id_491,Menteng,kabupaten_id_39,base.state_id_jk
kecamatan_id_492,Pademangan,kabupaten_id_42,base.state_id_jk
kecamatan_id_493,Palmerah,kabupaten_id_38,base.state_id_jk
kecamatan_id_494,Pancoran,kabupaten_id_40,base.state_id_jk
kecamatan_id_495,Pasar Minggu,kabupaten_id_40,base.state_id_jk
kecamatan_id_496,Pasar Rebo,kabupaten_id_41,base.state_id_jk
kecamatan_id_497,Penjaringan,kabupaten_id_42,base.state_id_jk
kecamatan_id_498,Pesanggrahan,kabupaten_id_40,base.state_id_jk
kecamatan_id_499,Pulo Gadung,kabupaten_id_41,base.state_id_jk
kecamatan_id_500,Sawah Besar,kabupaten_id_39,base.state_id_jk
kecamatan_id_501,Senen,kabupaten_id_39,base.state_id_jk
kecamatan_id_502,Setia Budi,kabupaten_id_40,base.state_id_jk
kecamatan_id_503,Taman Sari,kabupaten_id_38,base.state_id_jk
kecamatan_id_504,Tambora,kabupaten_id_38,base.state_id_jk
kecamatan_id_505,Tanah Abang,kabupaten_id_39,base.state_id_jk
kecamatan_id_506,Tanjung Priok,kabupaten_id_42,base.state_id_jk
kecamatan_id_507,Tebet,kabupaten_id_40,base.state_id_jk
kecamatan_id_508,Air Hangat,kabupaten_id_47,base.state_id_ja
kecamatan_id_509,Air Hangat Barat,kabupaten_id_47,base.state_id_ja
kecamatan_id_510,Air Hangat Timur,kabupaten_id_47,base.state_id_ja
kecamatan_id_511,Air Hitam,kabupaten_id_50,base.state_id_ja
kecamatan_id_512,Bahar Selatan,kabupaten_id_49,base.state_id_ja
kecamatan_id_513,Bahar Utara,kabupaten_id_49,base.state_id_ja
kecamatan_id_514,Bajubang,kabupaten_id_44,base.state_id_ja
kecamatan_id_515,Bangko,kabupaten_id_48,base.state_id_ja
kecamatan_id_516,Bangko Barat,kabupaten_id_48,base.state_id_ja
kecamatan_id_517,Batang Asai,kabupaten_id_50,base.state_id_ja
kecamatan_id_518,Batang Asam,kabupaten_id_52,base.state_id_ja
kecamatan_id_519,Batang Masumai,kabupaten_id_48,base.state_id_ja
kecamatan_id_520,Batang Merangin,kabupaten_id_47,base.state_id_ja
kecamatan_id_521,Bathin II Babeko,kabupaten_id_45,base.state_id_ja
kecamatan_id_522,Bathin II Pelayang,kabupaten_id_45,base.state_id_ja
kecamatan_id_523,Bathin III,kabupaten_id_45,base.state_id_ja
kecamatan_id_524,Bathin III Ulu,kabupaten_id_45,base.state_id_ja
kecamatan_id_525,Bathin VIII (Batin VIII),kabupaten_id_50,base.state_id_ja
kecamatan_id_526,Batin XXIV,kabupaten_id_44,base.state_id_ja
kecamatan_id_527,Berbak,kabupaten_id_53,base.state_id_ja
kecamatan_id_528,Betara,kabupaten_id_52,base.state_id_ja
kecamatan_id_529,Bram Itam,kabupaten_id_52,base.state_id_ja
kecamatan_id_530,Bukitkerman,kabupaten_id_47,base.state_id_ja
kecamatan_id_531,Bungo Dani,kabupaten_id_45,base.state_id_ja
kecamatan_id_532,Cermin Nan Gadang,kabupaten_id_50,base.state_id_ja
kecamatan_id_533,Danau Kerinci,kabupaten_id_47,base.state_id_ja
kecamatan_id_534,Danau Teluk,kabupaten_id_46,base.state_id_ja
kecamatan_id_535,Dendang,kabupaten_id_53,base.state_id_ja
kecamatan_id_536,Depati Tujuh,kabupaten_id_47,base.state_id_ja
kecamatan_id_537,Geragai,kabupaten_id_53,base.state_id_ja
kecamatan_id_538,Gunung Kerinci,kabupaten_id_47,base.state_id_ja
kecamatan_id_539,Gunung Raya,kabupaten_id_47,base.state_id_ja
kecamatan_id_540,Gunung Tujuh,kabupaten_id_47,base.state_id_ja
kecamatan_id_541,Hamparan Rawang,kabupaten_id_51,base.state_id_ja
kecamatan_id_542,Jambi Luar Kota,kabupaten_id_49,base.state_id_ja
kecamatan_id_543,Jambi Selatan,kabupaten_id_46,base.state_id_ja
kecamatan_id_544,Jambi Timur,kabupaten_id_46,base.state_id_ja
kecamatan_id_545,Jangkat,kabupaten_id_48,base.state_id_ja
kecamatan_id_546,Jelutung,kabupaten_id_46,base.state_id_ja
kecamatan_id_547,Jujuhan,kabupaten_id_45,base.state_id_ja
kecamatan_id_548,Jujuhan Ilir,kabupaten_id_45,base.state_id_ja
kecamatan_id_549,Kayu Aro,kabupaten_id_47,base.state_id_ja
kecamatan_id_550,Kayu Aro Barat,kabupaten_id_47,base.state_id_ja
kecamatan_id_551,Keliling Danau,kabupaten_id_47,base.state_id_ja
kecamatan_id_552,Kota Baru,kabupaten_id_46,base.state_id_ja
kecamatan_id_553,Koto Baru,kabupaten_id_51,base.state_id_ja
kecamatan_id_554,Kuala Betara,kabupaten_id_52,base.state_id_ja
kecamatan_id_555,Kuala Jambi,kabupaten_id_53,base.state_id_ja
kecamatan_id_556,Kumpeh,kabupaten_id_49,base.state_id_ja
kecamatan_id_557,Kumpeh Ulu,kabupaten_id_49,base.state_id_ja
kecamatan_id_558,Kumun Debai,kabupaten_id_51,base.state_id_ja
kecamatan_id_559,Lembah Masurai,kabupaten_id_48,base.state_id_ja
kecamatan_id_560,Limbur Lubuk Mengkuang,kabupaten_id_45,base.state_id_ja
kecamatan_id_561,Limun,kabupaten_id_50,base.state_id_ja
kecamatan_id_562,Mandiangin,kabupaten_id_50,base.state_id_ja
kecamatan_id_563,Margo Tabir,kabupaten_id_48,base.state_id_ja
kecamatan_id_564,Maro Sebo,kabupaten_id_49,base.state_id_ja
kecamatan_id_565,Maro Sebo Ilir,kabupaten_id_44,base.state_id_ja
kecamatan_id_566,Maro Sebo Ulu,kabupaten_id_44,base.state_id_ja
kecamatan_id_567,Mendahara,kabupaten_id_53,base.state_id_ja
kecamatan_id_568,Mendahara Ulu,kabupaten_id_53,base.state_id_ja
kecamatan_id_569,Merlung,kabupaten_id_52,base.state_id_ja
kecamatan_id_570,Mersam,kabupaten_id_44,base.state_id_ja
kecamatan_id_571,Mestong,kabupaten_id_49,base.state_id_ja
kecamatan_id_572,Muara Bulian,kabupaten_id_44,base.state_id_ja
kecamatan_id_573,Muara Papalik,kabupaten_id_52,base.state_id_ja
kecamatan_id_574,Muara Sabak Barat,kabupaten_id_53,base.state_id_ja
kecamatan_id_575,Muara Sabak Timur,kabupaten_id_53,base.state_id_ja
kecamatan_id_576,Muara Siau,kabupaten_id_48,base.state_id_ja
kecamatan_id_577,Muara Tabir,kabupaten_id_54,base.state_id_ja
kecamatan_id_578,Muara Tembesi,kabupaten_id_44,base.state_id_ja
kecamatan_id_579,Muko-Muko Batin VII,kabupaten_id_45,base.state_id_ja
kecamatan_id_580,Nalo Tantan,kabupaten_id_48,base.state_id_ja
kecamatan_id_581,Nipah Panjang,kabupaten_id_53,base.state_id_ja
kecamatan_id_582,Pamenang,kabupaten_id_48,base.state_id_ja
kecamatan_id_583,Pamenang Barat,kabupaten_id_48,base.state_id_ja
kecamatan_id_584,Pamenang Selatan,kabupaten_id_48,base.state_id_ja
kecamatan_id_585,Pangkalan Jambu,kabupaten_id_48,base.state_id_ja
kecamatan_id_586,Pasar Jambi,kabupaten_id_46,base.state_id_ja
kecamatan_id_587,Pasar Muara Bungo,kabupaten_id_45,base.state_id_ja
kecamatan_id_588,Pauh,kabupaten_id_50,base.state_id_ja
kecamatan_id_589,Pelawan,kabupaten_id_50,base.state_id_ja
kecamatan_id_590,Pelayangan,kabupaten_id_46,base.state_id_ja
kecamatan_id_591,Pelepat,kabupaten_id_45,base.state_id_ja
kecamatan_id_592,Pelepat Ilir,kabupaten_id_45,base.state_id_ja
kecamatan_id_593,Pemayung,kabupaten_id_44,base.state_id_ja
kecamatan_id_594,Pengabuan,kabupaten_id_52,base.state_id_ja
kecamatan_id_595,Pesisir Bukit,kabupaten_id_51,base.state_id_ja
kecamatan_id_596,Pondok Tinggi,kabupaten_id_51,base.state_id_ja
kecamatan_id_597,Rantau Pandan,kabupaten_id_45,base.state_id_ja
kecamatan_id_598,Rantau Rasau,kabupaten_id_53,base.state_id_ja
kecamatan_id_599,Renah Mendaluh,kabupaten_id_52,base.state_id_ja
kecamatan_id_600,Renah Pembarap,kabupaten_id_48,base.state_id_ja
kecamatan_id_601,Renah Pemenang,kabupaten_id_48,base.state_id_ja
kecamatan_id_602,Rimbo Bujang,kabupaten_id_54,base.state_id_ja
kecamatan_id_603,Rimbo Ilir,kabupaten_id_54,base.state_id_ja
kecamatan_id_604,Rimbo Tengah,kabupaten_id_45,base.state_id_ja
kecamatan_id_605,Rimbo Ulu,kabupaten_id_54,base.state_id_ja
kecamatan_id_606,Sadu,kabupaten_id_53,base.state_id_ja
kecamatan_id_607,Sarolangun,kabupaten_id_50,base.state_id_ja
kecamatan_id_608,Seberang Kota,kabupaten_id_52,base.state_id_ja
kecamatan_id_609,Sekernan,kabupaten_id_49,base.state_id_ja
kecamatan_id_610,Senyerang,kabupaten_id_52,base.state_id_ja
kecamatan_id_611,Serai Serumpun,kabupaten_id_54,base.state_id_ja
kecamatan_id_612,Singkut,kabupaten_id_50,base.state_id_ja
kecamatan_id_613,Sitinjau Laut,kabupaten_id_47,base.state_id_ja
kecamatan_id_614,Siulak,kabupaten_id_47,base.state_id_ja
kecamatan_id_615,Siulak Mukai,kabupaten_id_47,base.state_id_ja
kecamatan_id_616,Sumay,kabupaten_id_54,base.state_id_ja
kecamatan_id_617,Sungai Bahar,kabupaten_id_49,base.state_id_ja
kecamatan_id_618,Sungai Bungkal,kabupaten_id_51,base.state_id_ja
kecamatan_id_619,Sungai Gelam,kabupaten_id_49,base.state_id_ja
kecamatan_id_620,Sungai Manau,kabupaten_id_48,base.state_id_ja
kecamatan_id_621,Sungai Penuh,kabupaten_id_51,base.state_id_ja
kecamatan_id_622,Sungai Tenang,kabupaten_id_48,base.state_id_ja
kecamatan_id_623,Tabir,kabupaten_id_48,base.state_id_ja
kecamatan_id_624,Tabir Barat,kabupaten_id_48,base.state_id_ja
kecamatan_id_625,Tabir Ilir,kabupaten_id_48,base.state_id_ja
kecamatan_id_626,Tabir Lintas,kabupaten_id_48,base.state_id_ja
kecamatan_id_627,Tabir Selatan,kabupaten_id_48,base.state_id_ja
kecamatan_id_628,Tabir Timur,kabupaten_id_48,base.state_id_ja
kecamatan_id_629,Tabir Ulu,kabupaten_id_48,base.state_id_ja
kecamatan_id_630,Taman Rajo / Rejo,kabupaten_id_49,base.state_id_ja
kecamatan_id_631,Tanah Kampung,kabupaten_id_51,base.state_id_ja
kecamatan_id_632,Tanah Sepenggal,kabupaten_id_45,base.state_id_ja
kecamatan_id_633,Tanah Sepenggal Lintas,kabupaten_id_45,base.state_id_ja
kecamatan_id_634,Tanah Tumbuh,kabupaten_id_45,base.state_id_ja
kecamatan_id_635,Tebing Tinggi,kabupaten_id_52,base.state_id_ja
kecamatan_id_636,Tebo Ilir,kabupaten_id_54,base.state_id_ja
kecamatan_id_637,Tebo Tengah,kabupaten_id_54,base.state_id_ja
kecamatan_id_638,Tebo Ulu,kabupaten_id_54,base.state_id_ja
kecamatan_id_639,Telanaipura,kabupaten_id_46,base.state_id_ja
kecamatan_id_640,Tengah Ilir,kabupaten_id_54,base.state_id_ja
kecamatan_id_641,Tiang Pumpung,kabupaten_id_48,base.state_id_ja
kecamatan_id_642,Tungkal Ilir,kabupaten_id_52,base.state_id_ja
kecamatan_id_643,Tungkal Ulu,kabupaten_id_52,base.state_id_ja
kecamatan_id_644,VII Koto,kabupaten_id_54,base.state_id_ja
kecamatan_id_645,VII Koto Ilir,kabupaten_id_54,base.state_id_ja
kecamatan_id_646,Agrabinta,kabupaten_id_61,base.state_id_jb
kecamatan_id_647,Andir,kabupaten_id_55,base.state_id_jb
kecamatan_id_648,Anjatan,kabupaten_id_66,base.state_id_jb
kecamatan_id_649,Antapani (Cicadas),kabupaten_id_55,base.state_id_jb
kecamatan_id_650,Arahan,kabupaten_id_66,base.state_id_jb
kecamatan_id_651,Arcamanik,kabupaten_id_55,base.state_id_jb
kecamatan_id_652,Argapura,kabupaten_id_69,base.state_id_jb
kecamatan_id_653,Arjasari,kabupaten_id_55,base.state_id_jb
kecamatan_id_654,Arjawinangun,kabupaten_id_63,base.state_id_jb
kecamatan_id_655,Astana Anyar,kabupaten_id_55,base.state_id_jb
kecamatan_id_656,Astanajapura,kabupaten_id_63,base.state_id_jb
kecamatan_id_657,Babakan,kabupaten_id_63,base.state_id_jb
kecamatan_id_658,Babakan Ciparay,kabupaten_id_55,base.state_id_jb
kecamatan_id_659,Babakan Madang,kabupaten_id_59,base.state_id_jb
kecamatan_id_660,Babakancikao,kabupaten_id_71,base.state_id_jb
kecamatan_id_661,Baleendah,kabupaten_id_55,base.state_id_jb
kecamatan_id_662,Balongan,kabupaten_id_66,base.state_id_jb
kecamatan_id_663,Bandung Kidul,kabupaten_id_55,base.state_id_jb
kecamatan_id_664,Bandung Kulon,kabupaten_id_55,base.state_id_jb
kecamatan_id_665,Bandung Wetan,kabupaten_id_55,base.state_id_jb
kecamatan_id_666,Bangodua,kabupaten_id_66,base.state_id_jb
kecamatan_id_667,Banjar,kabupaten_id_57,base.state_id_jb
kecamatan_id_668,Banjaran,kabupaten_id_55,base.state_id_jb
kecamatan_id_669,Banjaran,kabupaten_id_69,base.state_id_jb
kecamatan_id_670,Banjarsari,kabupaten_id_60,base.state_id_jb
kecamatan_id_671,Banjarwangi,kabupaten_id_65,base.state_id_jb
kecamatan_id_672,Bantar Gebang,kabupaten_id_58,base.state_id_jb
kecamatan_id_673,Bantargadung,kabupaten_id_73,base.state_id_jb
kecamatan_id_674,Bantarkalong,kabupaten_id_75,base.state_id_jb
kecamatan_id_675,Bantarujeg,kabupaten_id_69,base.state_id_jb
kecamatan_id_676,Banyuresmi,kabupaten_id_65,base.state_id_jb
kecamatan_id_677,Banyusari,kabupaten_id_67,base.state_id_jb
kecamatan_id_678,Baregbeg,kabupaten_id_60,base.state_id_jb
kecamatan_id_679,Baros,kabupaten_id_73,base.state_id_jb
kecamatan_id_680,Batujajar,kabupaten_id_56,base.state_id_jb
kecamatan_id_681,Batujaya,kabupaten_id_67,base.state_id_jb
kecamatan_id_682,Batununggal,kabupaten_id_55,base.state_id_jb
kecamatan_id_683,Bayongbong,kabupaten_id_65,base.state_id_jb
kecamatan_id_684,Bebelan,kabupaten_id_58,base.state_id_jb
kecamatan_id_685,Beber,kabupaten_id_63,base.state_id_jb
kecamatan_id_686,Beji,kabupaten_id_64,base.state_id_jb
kecamatan_id_687,Bekasi Barat,kabupaten_id_58,base.state_id_jb
kecamatan_id_688,Bekasi Selatan,kabupaten_id_58,base.state_id_jb
kecamatan_id_689,Bekasi Timur,kabupaten_id_58,base.state_id_jb
kecamatan_id_690,Bekasi Utara,kabupaten_id_58,base.state_id_jb
kecamatan_id_691,Binong,kabupaten_id_72,base.state_id_jb
kecamatan_id_692,Blanakan,kabupaten_id_72,base.state_id_jb
kecamatan_id_693,Blubur Limbangan,kabupaten_id_65,base.state_id_jb
kecamatan_id_694,Bogor Barat - Kota,kabupaten_id_59,base.state_id_jb
kecamatan_id_695,Bogor Selatan - Kota,kabupaten_id_59,base.state_id_jb
kecamatan_id_696,Bogor Tengah - Kota,kabupaten_id_59,base.state_id_jb
kecamatan_id_697,Bogor Timur - Kota,kabupaten_id_59,base.state_id_jb
kecamatan_id_698,Bogor Utara - Kota,kabupaten_id_59,base.state_id_jb
kecamatan_id_699,Bojong,kabupaten_id_71,base.state_id_jb
kecamatan_id_700,Bojong Genteng,kabupaten_id_73,base.state_id_jb
kecamatan_id_701,Bojongasih,kabupaten_id_75,base.state_id_jb
kecamatan_id_702,Bojonggambir,kabupaten_id_75,base.state_id_jb
kecamatan_id_703,Bojonggede,kabupaten_id_59,base.state_id_jb
kecamatan_id_704,Bojongloa Kaler,kabupaten_id_55,base.state_id_jb
kecamatan_id_705,Bojongloa Kidul,kabupaten_id_55,base.state_id_jb
kecamatan_id_706,Bojongmangu,kabupaten_id_58,base.state_id_jb
kecamatan_id_707,Bojongpicung,kabupaten_id_61,base.state_id_jb
kecamatan_id_708,Bojongsari,kabupaten_id_64,base.state_id_jb
kecamatan_id_709,Bojongsoang,kabupaten_id_55,base.state_id_jb
kecamatan_id_710,Bongas,kabupaten_id_66,base.state_id_jb
kecamatan_id_711,Buahbatu (Margacinta),kabupaten_id_55,base.state_id_jb
kecamatan_id_712,Buahdua,kabupaten_id_74,base.state_id_jb
kecamatan_id_713,Bungbulang,kabupaten_id_65,base.state_id_jb
kecamatan_id_714,Bungursari,kabupaten_id_71,base.state_id_jb
kecamatan_id_715,Bungursari,kabupaten_id_75,base.state_id_jb
kecamatan_id_716,Cabangbungin,kabupaten_id_58,base.state_id_jb
kecamatan_id_717,Campaka,kabupaten_id_71,base.state_id_jb
kecamatan_id_718,Campaka,kabupaten_id_61,base.state_id_jb
kecamatan_id_719,Campaka Mulya,kabupaten_id_61,base.state_id_jb
kecamatan_id_720,Cangkuang,kabupaten_id_55,base.state_id_jb
kecamatan_id_721,Cantigi,kabupaten_id_66,base.state_id_jb
kecamatan_id_722,Caringin,kabupaten_id_59,base.state_id_jb
kecamatan_id_723,Caringin,kabupaten_id_73,base.state_id_jb
kecamatan_id_724,Caringin,kabupaten_id_65,base.state_id_jb
kecamatan_id_725,Cariu,kabupaten_id_59,base.state_id_jb
kecamatan_id_726,Ciambar,kabupaten_id_73,base.state_id_jb
kecamatan_id_727,Ciamis,kabupaten_id_60,base.state_id_jb
kecamatan_id_728,Ciampea,kabupaten_id_59,base.state_id_jb
kecamatan_id_729,Ciampel,kabupaten_id_67,base.state_id_jb
kecamatan_id_730,Cianjur,kabupaten_id_61,base.state_id_jb
kecamatan_id_731,Ciasem,kabupaten_id_72,base.state_id_jb
kecamatan_id_732,Ciater,kabupaten_id_72,base.state_id_jb
kecamatan_id_733,Ciawi,kabupaten_id_59,base.state_id_jb
kecamatan_id_734,Ciawi,kabupaten_id_75,base.state_id_jb
kecamatan_id_735,Ciawigebang,kabupaten_id_68,base.state_id_jb
kecamatan_id_736,Cibadak,kabupaten_id_73,base.state_id_jb
kecamatan_id_737,Cibalong,kabupaten_id_65,base.state_id_jb
kecamatan_id_738,Cibalong,kabupaten_id_75,base.state_id_jb
kecamatan_id_739,Cibarusah,kabupaten_id_58,base.state_id_jb
kecamatan_id_740,Cibatu,kabupaten_id_71,base.state_id_jb
kecamatan_id_741,Cibatu,kabupaten_id_65,base.state_id_jb
kecamatan_id_742,Cibeber,kabupaten_id_61,base.state_id_jb
kecamatan_id_743,Cibeunying Kaler,kabupaten_id_55,base.state_id_jb
